,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,epoch_date_close_approach,relative_velocity,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
0,3971139,(2019 YM6),22.08,False,False,0.1019893859,0.2280551997,2020-01-28,2020-Jan-28 02:58,1580180280000,,Earth,11.0362549911,39730.5179680464,25512667.152451677
0,3986807,(2020 BE2),20.11,False,False,0.2526707542,0.5649889822,2020-01-28,2020-Jan-28 01:45,1580175900000,,Earth,12.6487724182,45535.5807054397,42642584.747921954
0,3986814,(2020 BN2),21.8,False,False,0.1160259082,0.2594418179,2020-01-28,2020-Jan-28 20:22,1580242920000,,Earth,13.1907743686,47486.7877268502,48184955.495581515
0,3986813,(2020 BO2),26.4,False,False,0.0139493823,0.0311917671,2020-01-28,2020-Jan-28 03:31,1580182260000,,Earth,10.7046827312,38536.8578323844,4016122.22016653
0,3989165,(2020 BJ7),28.0,False,False,0.0066765941,0.0149293183,2020-01-28,2020-Jan-28 07:59,1580198340000,,Earth,20.2485209525,72894.6754289532,476272.479791163
0,3989207,(2020 BG9),26.6,False,False,0.0127219879,0.0284472297,2020-01-28,2020-Jan-28 21:37,1580247420000,,Earth,10.1893029684,36681.4906862519,4778457.841341873
0,3989246,(2020 BU10),25.7,False,False,0.0192555078,0.0430566244,2020-01-28,2020-Jan-28 20:48,1580244480000,,Earth,10.9415490811,39389.576692072,13211749.681973614
0,3989293,(2020 BG13),27.8,False,False,0.0073207399,0.016369672,2020-01-28,2020-Jan-28 11:55,1580212500000,,Earth,8.4889779218,30560.3205184231,826068.098621454
0,3989296,(2020 BK13),28.5,False,False,0.0053034072,0.0118587791,2020-01-28,2020-Jan-28 02:42,1580179320000,,Earth,9.8726189479,35541.428212508,579407.839412314
0,3989332,(2020 BJ14),24.25,False,False,0.0375452479,0.0839537266,2020-01-28,2020-Jan-28 11:56,1580212560000,,Earth,15.4513207095,55624.7545543267,3249446.330948664
0,3989343,(2020 BY14),24.56,False,False,0.0325502986,0.0727846803,2020-01-28,2020-Jan-28 07:00,1580194800000,,Earth,11.6203371409,41833.2137073948,12777092.756533087
0,3989345,(2020 BA15),27.4,False,False,0.0088014652,0.0196806745,2020-01-28,2020-Jan-28 18:03,1580234580000,,Earth,12.225951398,44013.4250329156,376546.919380709
0,3989355,(2020 CB),27.7,False,False,0.0076657557,0.0171411509,2020-01-28,2020-Jan-28 11:04,1580209440000,,Earth,8.7743479515,31587.6526254671,1115584.512357353
0,3989407,(2020 CM),27.9,False,False,0.0069912523,0.0156329154,2020-01-28,2020-Jan-28 00:00,1580169600000,,Earth,10.6731092561,38423.1933221054,2222667.10848644
0,3989412,(2020 CP),27.0,False,False,0.0105816886,0.023661375,2020-01-28,2020-Jan-28 19:17,1580239020000,,Earth,5.3424970872,19232.9895140362,4195219.922462884
0,3991644,(2020 DQ),21.43,False,False,0.1375798959,0.3076379996,2020-01-28,2020-Jan-28 08:16,1580199360000,,Earth,3.4043250686,12255.5702470885,37501198.569455674
0,54017378,(2020 LH),22.2,False,False,0.096506147,0.2157943048,2020-01-28,2020-Jan-28 02:27,1580178420000,,Earth,10.9103699257,39277.3317323429,59132210.714053707
0,54051397,(2020 QR5),27.34,False,False,0.0090480497,0.0202320542,2020-01-28,2020-Jan-28 21:00,1580245200000,,Earth,6.9013634636,24844.9084688089,53503993.094056563
0,54200436,(2021 SB2),26.6,False,False,0.0127219879,0.0284472297,2020-01-28,2020-Jan-28 17:29,1580232540000,,Earth,5.8036548656,20893.1575161442,38358329.25956265
0,54330041,(2022 WT7),23.35,False,False,0.0568270323,0.1270691073,2020-01-28,2020-Jan-28 15:08,1580224080000,,Earth,7.4471427462,26809.7138862787,43636048.569614539
0,2515767,515767 (2015 JA2),21.17,True,False,0.1550797087,0.3467687706,2020-01-29,2020-Jan-29 09:36,1580290560000,,Earth,20.6532760301,74351.793708301,41202753.479525242
0,3596262,(2012 BX34),27.6,False,False,0.0080270317,0.0179489885,2020-01-29,2020-Jan-29 20:54,1580331240000,,Earth,14.569495625,52450.1842501422,26183921.576536646
0,3623485,(2013 AL11),23.23,False,False,0.0600558028,0.1342888574,2020-01-29,2020-Jan-29 18:21,1580322060000,,Earth,14.811617423,53321.822722845,58307245.421010319
0,3699442,(2014 WP362),23.2,False,False,0.0608912622,0.1361570015,2020-01-29,2020-Jan-29 10:25,1580293500000,,Earth,12.2920496747,44251.3788287846,49785430.701342435
0,3704144,(2015 AC246),23.4,False,False,0.0555334912,0.1241766613,2020-01-29,2020-Jan-29 06:47,1580280420000,,Earth,5.2333773212,18840.1583562268,36456139.953338576
0,3726791,(2015 RH2),22.01,True,False,0.1053307015,0.2355266087,2020-01-29,2020-Jan-29 19:54,1580327640000,,Earth,5.2065841572,18743.702965764,11413458.325472803
0,3797671,(2018 AY11),25.2,False,False,0.0242412481,0.0542050786,2020-01-29,2020-Jan-29 10:08,1580292480000,,Earth,31.8807122806,114770.5642100632,55724190.880261635
0,3797697,(2018 AL12),24.8,False,False,0.0291443905,0.0651688382,2020-01-29,2020-Jan-29 07:33,1580283180000,,Earth,18.1748514802,65429.465328671,4392733.691028144
0,3825517,(2018 NE),23.5,False,False,0.0530340723,0.1185877909,2020-01-29,2020-Jan-29 09:00,1580288400000,,Earth,6.4766858422,23316.0690319067,35353867.332644238
0,3838064,(2019 BS4),22.93,False,False,0.0689532874,0.154184238,2020-01-29,2020-Jan-29 21:25,1580333100000,,Earth,23.0512271915,82984.4178892711,41823568.318897625
0,3986761,(2020 BJ1),24.24,False,False,0.0377185489,0.0843412394,2020-01-29,2020-Jan-29 06:28,1580279280000,,Earth,11.0496389849,39778.7003456609,5938024.202278161
0,3989149,(2020 BK6),25.5,False,False,0.0211132445,0.0472106499,2020-01-29,2020-Jan-29 08:38,1580287080000,,Earth,7.6863418201,27670.830552422,14622547.803589224
0,3989297,(2020 BL13),26.6,False,False,0.0127219879,0.0284472297,2020-01-29,2020-Jan-29 02:31,1580265060000,,Earth,5.4821409903,19735.7075651425,1839912.341254128
0,3989315,(2020 BZ13),29.9,False,False,0.0027832677,0.0062235757,2020-01-29,2020-Jan-29 01:18,1580260680000,,Earth,24.3981949169,87833.5017008263,107057.860651912
0,3989399,(2020 BP15),22.0,False,False,0.1058168859,0.2366137501,2020-01-29,2020-Jan-29 07:51,1580284260000,,Earth,18.6752358216,67230.8489578486,15013604.818772713
0,54005697,(2020 BK16),26.6,False,False,0.0127219879,0.0284472297,2020-01-29,2020-Jan-29 21:57,1580335020000,,Earth,7.3968858063,26628.7889026986,2851885.099573315
0,3989650,(2020 CF1),23.8,False,False,0.046190746,0.1032856481,2020-01-29,2020-Jan-29 05:48,1580276880000,,Earth,23.9102202831,86076.7930193299,23646006.023891347
0,54106310,(2021 BZ),24.76,False,False,0.0296862251,0.0663804174,2020-01-29,2020-Jan-29 16:35,1580315700000,,Earth,12.9495728739,46618.4623460184,5527206.744607224
0,2159454,159454 (2000 DJ8),18.15,False,False,0.6230960191,1.3932850552,2020-01-30,2020-Jan-30 13:35,1580391300000,,Earth,19.566406171,70439.0622157613,50888578.993168818
0,3182823,(2004 KG1),24.1,False,False,0.040230458,0.0899580388,2020-01-30,2020-Jan-30 00:50,1580345400000,,Earth,17.7303024047,63829.0886570867,69943254.079933499
0,54024339,(2010 FO28),20.16,False,False,0.2469192656,0.5521282628,2020-01-30,2020-Jan-30 08:02,1580371320000,,Earth,3.347597596,12051.3513455637,49728591.244952314
0,3711778,(2015 DJ155),24.1,False,False,0.040230458,0.0899580388,2020-01-30,2020-Jan-30 08:48,1580374080000,,Earth,8.9034946744,32052.5808278133,5845446.188739715
0,3769438,(2017 BG136),25.98,False,False,0.0169260249,0.0378477424,2020-01-30,2020-Jan-30 08:26,1580372760000,,Earth,15.2669024577,54960.8488477891,24907957.0922567
0,3780776,(2017 QP2),25.3,False,False,0.0231502122,0.0517654482,2020-01-30,2020-Jan-30 09:13,1580375580000,,Earth,6.384338564,22983.6188305584,26037097.011689854
0,3963425,(2019 YP4),22.5,False,False,0.0840533402,0.1879489824,2020-01-30,2020-Jan-30 21:52,1580421120000,,Earth,3.0164817134,10859.3341680655,37688464.824086786
0,3971140,(2019 YN6),22.5,False,False,0.0840533402,0.1879489824,2020-01-30,2020-Jan-30 17:04,1580403840000,,Earth,3.2651897033,11754.6829320475,42698581.130555903
0,3989176,(2020 BV7),28.0,False,False,0.0066765941,0.0149293183,2020-01-30,2020-Jan-30 14:33,1580394780000,,Earth,8.3160461894,29937.7662817076,2264470.423123713
0,3989191,(2020 BM8),24.4,False,False,0.0350392641,0.0783501764,2020-01-30,2020-Jan-30 00:28,1580344080000,,Earth,9.6639549106,34790.2376782712,13636817.114670975
0,3989251,(2020 BA11),21.7,False,False,0.1214940408,0.2716689341,2020-01-30,2020-Jan-30 23:56,1580428560000,,Earth,16.2750305395,58590.1099421978,54266753.588142493
0,3989259,(2020 BL11),27.8,False,False,0.0073207399,0.016369672,2020-01-30,2020-Jan-30 08:44,1580373840000,,Earth,3.2117362239,11562.2504060937,1731231.328752929
0,3989263,(2020 BP11),26.8,False,False,0.0116025908,0.0259441818,2020-01-30,2020-Jan-30 19:13,1580411580000,,Earth,7.6992773472,27717.3984499825,4698108.855284447
0,3989415,(2020 CS),28.1,False,False,0.0063760979,0.0142573883,2020-01-30,2020-Jan-30 07:25,1580369100000,,Earth,6.1579569348,22168.644965276,1745928.885646606
0,3989459,(2020 CY),27.1,False,False,0.0101054342,0.0225964377,2020-01-30,2020-Jan-30 23:07,1580425620000,,Earth,10.3353808963,37207.3712265972,1282814.840023412
0,3989507,(2020 CC1),27.9,False,False,0.0069912523,0.0156329154,2020-01-30,2020-Jan-30 19:11,1580411460000,,Earth,7.6559988085,27561.5957106736,4526751.137344875
0,54006018,(2020 CE3),24.5,False,False,0.0334622374,0.0748238376,2020-01-30,2020-Jan-30 15:44,1580399040000,,Earth,16.6146648813,59812.7935726188,10291730.262428373
0,2152828,152828 (1999 VT25),21.28,True,False,0.1474195145,0.3296400556,2020-01-31,2020-Jan-31 21:39,1580506740000,,Earth,13.6191200038,49028.8320135256,54267482.683281512
0,2436037,436037 (2009 NJ),18.69,False,False,0.4859090375,1.0865256386,2020-01-31,2020-Jan-31 01:05,1580432700000,,Earth,31.1073593224,111986.4935605162,60622320.779372329
0,3154520,(2003 LH),25.2,False,False,0.0242412481,0.0542050786,2020-01-31,2020-Jan-31 12:45,1580474700000,,Earth,5.9888119134,21559.7228883165,34027338.214792173
0,3552574,(2010 WF3),21.0,False,False,0.1677084622,0.3750075218,2020-01-31,2020-Jan-31 16:30,1580488200000,,Earth,7.6942528452,27699.3102428257,27243149.669066321
0,3659801,(2014 BW32),26.6,False,False,0.0127219879,0.0284472297,2020-01-31,2020-Jan-31 11:00,1580468400000,,Earth,18.1635129826,65388.6467374806,50117454.317613531
0,3739078,(2015 YM10),19.8,False,False,0.2914439045,0.6516883822,2020-01-31,2020-Jan-31 07:40,1580456400000,,Earth,28.2760759673,101793.8734823711,47473589.529251529
0,3769812,(2017 DO34),23.64,False,False,0.0497227313,0.1111834072,2020-01-31,2020-Jan-31 02:49,1580438940000,,Earth,6.8481903651,24653.4853144551,16145987.152359821
0,3789226,(2017 VV12),28.0,False,False,0.0066765941,0.0149293183,2020-01-31,2020-Jan-31 06:35,1580452500000,,Earth,13.1354671332,47287.6816796788,31619931.843934874
0,3843733,(2019 QK7),25.5,False,False,0.0211132445,0.0472106499,2020-01-31,2020-Jan-31 20:26,1580502360000,,Earth,6.9282692746,24941.7693886965,33624555.209925326
0,3971136,(2019 YK6),21.9,False,False,0.1108038821,0.2477650126,2020-01-31,2020-Jan-31 07:26,1580455560000,,Earth,8.3783440371,30162.0385335151,44947725.027501311
0,3986743,(2020 BE1),21.56,True,False,0.1295850727,0.2897610314,2020-01-31,2020-Jan-31 11:54,1580471640000,,Earth,17.4953445427,62983.2403537549,53660975.653472095
0,3989083,(2020 BZ4),27.6,False,False,0.0080270317,0.0179489885,2020-01-31,2020-Jan-31 16:48,1580489280000,,Earth,8.9156635263,32096.3886947688,2172278.372089867
0,3989148,(2020 BJ6),26.0,False,False,0.0167708462,0.0375007522,2020-01-31,2020-Jan-31 11:36,1580470560000,,Earth,2.7115779132,9761.6804873678,8544515.508290182
0,3989168,(2020 BM7),24.2,False,False,0.0384197891,0.0859092601,2020-01-31,2020-Jan-31 09:52,1580464320000,,Earth,13.0350408074,46926.1469068178,16310568.774938595
0,3989196,(2020 BR8),25.6,False,False,0.0201629919,0.0450858206,2020-01-31,2020-Jan-31 01:12,1580433120000,,Earth,29.2959586351,105465.4510863528,3698210.380409552
0,3989299,(2020 BN13),26.1,False,False,0.0160160338,0.0358129403,2020-01-31,2020-Jan-31 04:03,1580443380000,,Earth,5.8127965051,20926.067418503,7769060.871985615
0,3989404,(2020 CJ),26.9,False,False,0.0110803882,0.0247765013,2020-01-31,2020-Jan-31 19:03,1580497380000,,Earth,6.5450909718,23562.3274983487,353436.816026304
0,3989458,(2020 CZ),29.4,False,False,0.0035039264,0.0078350176,2020-01-31,2020-Jan-31 03:51,1580442660000,,Earth,14.4889659454,52160.2774033471,314873.970770675
0,3989673,(2020 CN1),22.7,False,False,0.0766575574,0.1714115092,2020-01-31,2020-Jan-31 15:36,1580484960000,,Earth,14.6079966247,52588.7878490708,16020761.991737026
0,54110691,(2021 CP2),23.0,False,False,0.0667659413,0.1492931834,2020-01-31,2020-Jan-31 01:40,1580434800000,,Earth,8.2915164761,29849.4593138376,39562873.536575694
0,54117604,(2021 CF8),24.05,False,False,0.0411675457,0.0920534307,2020-01-31,2020-Jan-31 02:05,1580436300000,,Earth,9.6211663289,34636.1987839232,46315983.513763508
0,54130499,(2021 EZ1),28.3,False,False,0.0058150704,0.0130028927,2020-01-31,2020-Jan-31 03:14,1580440440000,,Earth,7.1866561931,25871.9622953366,41943601.266568034
0,54244527,(2022 CM),25.05,False,False,0.0259749653,0.0580817882,2020-01-31,2020-Jan-31 05:15,1580447700000,,Earth,10.8933086333,39215.9110799923,32075494.952029605
0,54269709,(2022 ES11),20.73,False,False,0.1899131235,0.4246586539,2020-01-31,2020-Jan-31 20:42,1580503320000,,Earth,16.6343672375,59883.7220549917,43320100.441257903
0,54293318,(2020 CO8),28.0,False,False,0.0066765941,0.0149293183,2020-01-31,2020-Jan-31 00:10,1580429400000,,Earth,5.8262067069,20974.3441449972,1949448.978772792
0,2137120,137120 (1999 BJ8),18.3,True,False,0.5815070396,1.30028927,2020-02-01,2020-Feb-01 01:38,1580521080000,,Earth,21.2150044038,76374.0158537948,41667257.154722653
0,2162825,162825 (2001 BO61),17.97,True,False,0.6769474811,1.513700585,2020-02-01,2020-Feb-01 02:29,1580524140000,,Earth,26.7592242443,96333.2072794652,13934059.016730053
0,3652982,(2013 UC1),24.7,False,False,0.0305179233,0.0682401509,2020-02-01,2020-Feb-01 16:43,1580575380000,,Earth,4.4551907071,16038.6865456025,69482874.563695609
0,3766360,(2017 AE5),22.16,False,False,0.0983003302,0.2198062205,2020-02-01,2020-Feb-01 08:18,1580545080000,,Earth,9.0447037327,32560.9334376359,5221169.998730633
0,3776853,(2017 NQ6),19.43,False,False,0.3455850738,0.7727517171,2020-02-01,2020-Feb-01 20:43,1580589780000,,Earth,18.5142015806,66651.1256900632,39268459.677530457
0,3826775,(2018 PK21),25.9,False,False,0.0175612318,0.0392681082,2020-02-01,2020-Feb-01 21:58,1580594280000,,Earth,2.0571372807,7405.6942105567,10308550.01470587
0,3843605,(2019 QR1),24.5,False,False,0.0334622374,0.0748238376,2020-02-01,2020-Feb-01 03:43,1580528580000,,Earth,15.152968138,54550.6852966322,69142973.707022006
0,3986632,(2020 AB3),20.7,False,False,0.1925550782,0.4305662442,2020-02-01,2020-Feb-01 03:26,1580527560000,,Earth,33.4295079287,120346.2285433117,27878802.133818062
0,3986833,(2020 BU2),24.2,False,False,0.0384197891,0.0859092601,2020-02-01,2020-Feb-01 21:46,1580593560000,,Earth,14.2556271696,51320.2578107238,11028700.831715653
0,3989277,(2020 BN12),25.9,False,False,0.0175612318,0.0392681082,2020-02-01,2020-Feb-01 16:44,1580575440000,,Earth,6.9565345538,25043.5243937289,1316636.315427474
0,3989283,(2020 BU12),22.6,False,False,0.0802703167,0.1794898848,2020-02-01,2020-Feb-01 05:04,1580533440000,,Earth,7.8135426053,28128.7533791092,27828237.978959127
0,3989456,(2020 CW),32.56,False,False,0.0008176265,0.0018282685,2020-02-01,2020-Feb-01 12:50,1580561400000,,Earth,21.2837453781,76621.4833611726,15702.375866893
0,3989648,(2020 CD1),26.1,False,False,0.0160160338,0.0358129403,2020-02-01,2020-Feb-01 03:02,1580526120000,,Earth,16.2602994553,58537.0780390393,2906458.193112297
0,3991547,(2020 CA2),24.3,False,False,0.0366906138,0.0820427065,2020-02-01,2020-Feb-01 17:08,1580576880000,,Earth,11.531057218,41511.8059847219,15661097.162066243
0,54289924,(2022 NB1),19.62,False,False,0.3166321257,0.708010957,2020-02-01,2020-Feb-01 19:39,1580585940000,,Earth,17.4296253708,62746.6513348562,25543314.295692422
0,2103067,103067 (1999 XA143),16.84,True,False,1.1390819672,2.5470647106,2020-02-02,2020-Feb-02 23:35,1580686500000,,Earth,22.5189167898,81068.1004431259,45560227.790342458
0,2416231,416231 (2003 AJ73),18.67,False,False,0.4904050984,1.0965791366,2020-02-02,2020-Feb-02 16:16,1580660160000,,Earth,3.2899985553,11843.9947989883,72189526.640241488
0,2503960,503960 (2004 QF1),18.29,False,False,0.5841911542,1.3062911326,2020-02-02,2020-Feb-02 13:22,1580649720000,,Earth,13.7043955161,49335.8238578632,37778811.04684185
0,2512245,512245 (2016 AU8),19.79,False,False,0.2927891485,0.6546964391,2020-02-02,2020-Feb-02 10:14,1580638440000,,Earth,7.0442342797,25359.243407053,28896049.638234514
0,3421513,(2008 OX1),21.5,True,False,0.1332155667,0.2978790628,2020-02-02,2020-Feb-02 22:54,1580684040000,,Earth,16.9822340509,61136.0425834081,24343851.574087325
0,3703884,(2015 AP45),20.9,False,False,0.1756123185,0.3926810818,2020-02-02,2020-Feb-02 22:06,1580681160000,,Earth,10.0821184506,36295.6264221676,71215908.367264594
0,3789674,(2017 WD15),24.4,False,False,0.0350392641,0.0783501764,2020-02-02,2020-Feb-02 06:33,1580625180000,,Earth,10.7907591691,38846.7330086603,30907409.381351279
0,3799826,(2018 ER1),25.6,False,False,0.0201629919,0.0450858206,2020-02-02,2020-Feb-02 18:25,1580667900000,,Earth,3.4905832337,12566.0996411948,23116368.947034423
0,3883106,(2019 UD8),23.18,False,False,0.0614546821,0.1374168468,2020-02-02,2020-Feb-02 07:18,1580627880000,,Earth,12.2015006454,43925.4023232766,47506309.455699633
0,3986738,(2020 BV),22.5,False,False,0.0840533402,0.1879489824,2020-02-02,2020-Feb-02 17:52,1580665920000,,Earth,14.1512296931,50944.4268952406,9171914.538875727
0,3989158,(2020 BY6),24.1,False,False,0.040230458,0.0899580388,2020-02-02,2020-Feb-02 10:13,1580638380000,,Earth,9.4816118257,34133.8025723417,12072669.791907458
0,3989204,(2020 BD9),24.9,False,False,0.0278326768,0.0622357573,2020-02-02,2020-Feb-02 22:55,1580684100000,,Earth,7.5725135534,27261.0487924133,6291324.614966599
0,3989211,(2020 BL9),22.8,False,False,0.0732073989,0.1636967205,2020-02-02,2020-Feb-02 20:42,1580676120000,,Earth,14.1583986489,50970.2351360868,31914157.01518668
0,3989289,(2020 BB13),22.7,False,False,0.0766575574,0.1714115092,2020-02-02,2020-Feb-02 06:58,1580626680000,,Earth,14.2231711013,51203.4159647747,44922627.561323317
0,3989358,(2020 BM15),24.6,False,False,0.0319561887,0.0714562102,2020-02-02,2020-Feb-02 19:10,1580670600000,,Earth,12.5087377571,45031.4559255899,18563767.746547158
0,3989349,(2020 CA),29.6,False,False,0.0031956189,0.007145621,2020-02-02,2020-Feb-02 15:49,1580658540000,,Earth,13.2600419467,47736.1510081837,219245.447225911
0,3991555,(2020 CC2),25.09,False,False,0.0255008688,0.0570216761,2020-02-02,2020-Feb-02 08:35,1580632500000,,Earth,11.2901435525,40644.5167891148,9423512.425382087
0,3991666,(2020 DO1),25.48,False,False,0.0213086029,0.0476474846,2020-02-02,2020-Feb-02 09:44,1580636640000,,Earth,6.4953789544,23383.3642358739,5542459.982789016
0,54117577,(2021 CC7),29.74,False,False,0.0029960908,0.0066994628,2020-02-02,2020-Feb-02 23:47,1580687220000,,Earth,9.3838597969,33781.8952689445,38012593.652125224
0,54144233,(2021 JQ2),30.01,False,False,0.0026457876,0.0059161609,2020-02-02,2020-Feb-02 02:55,1580612100000,,Earth,19.3909860169,69807.5496607993,62432388.540038688
0,54239783,(2022 BS),23.93,False,False,0.0435065831,0.0972836774,2020-02-02,2020-Feb-02 07:36,1580628960000,,Earth,19.9949877803,71981.9560091048,26270641.502043549
0,54304124,(2022 SD),25.83,False,False,0.0181365625,0.0405545866,2020-02-02,2020-Feb-02 00:16,1580602560000,,Earth,8.4606549373,30458.3577743922,64205419.74267788
0,54331176,(2022 WY11),22.6,False,False,0.0802703167,0.1794898848,2020-02-02,2020-Feb-02 23:34,1580686440000,,Earth,6.4656557136,23276.360569052,66576675.5339333
0,2350523,350523 (2000 EA14),21.16,True,False,0.1557955241,0.3483693825,2020-02-03,2020-Feb-03 14:46,1580741160000,,Earth,14.9123168116,53684.3405218619,48545875.69073819
0,2525364,525364 (2005 CL7),19.63,False,False,0.3151773333,0.7047579421,2020-02-03,2020-Feb-03 02:58,1580698680000,,Earth,16.0409042004,57747.255121552,28056855.942177556
0,3631993,(2013 ES41),26.6,False,False,0.0127219879,0.0284472297,2020-02-03,2020-Feb-03 11:42,1580730120000,,Earth,10.9925260618,39573.0938223115,21343628.083941327
